*Soil Inorganic Nitrogen daily output file

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 24, 2025 14:14:59

*RUN   1        : 1                         CSCER048 TUDU1501    1
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  1   : 1                         CSCER048
  
!                                                                                                                                      NO3 (ppm) at soil dep. (cm):                                            NH4 (ppm) at soil dep. (cm):                                            Total Inorganic N @dep(ppm):
!                                                                                                                                       0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200     0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200
@YEAR DOY   DAS  NAPC  NI#M    NIAD    NITD    NHTD   NURTD    NMNC    NITC    NDNC    NIMC    AMLC   NNMNC    NUCM    NLCC    TDNC    NI1D    NI2D    NI3D    NI4D    NI5D    NI6D    NI7D    NI8D    NI9D    NH1D    NH2D    NH3D    NH4D    NH5D    NH6D    NH7D    NH8D    NH9D    NT1D    NT2D    NT3D    NT4D    NT5D    NT6D    NT7D    NT8D    NT9D    
@YEAR DOY   DAS  NAPC  NI#M    NIAD    NITD    NHTD   NURTD    NMNC    NITC    NDNC    NIMC    AMLC   NNMNC    NUCM    NLCC    TDNC    NI1D    NI2D    NI3D    NI4D    NI5D    NI6D    NI7D    NI8D    NI9D    NH1D    NH2D    NH3D    NH4D    NH5D    NH6D    NH7D    NH8D    NH9D    NT1D    NT2D    NT3D    NT4D    NT5D    NT6D    NT7D    NT8D    NT9D    
   15 076     0     0     0    31.4    22.0     9.3     0.0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00     1.5     1.2    1.00    1.00    0.80    0.80    0.50    0.50    1.00    0.80    0.60    0.40    0.40    0.30    0.30    0.20    0.20    3.00    2.30    1.80    1.40    1.40    1.10    1.10    0.70    0.70
   15 077     1     0     0    31.3    23.2     8.1     0.0    0.06    1.18    0.00    0.07    0.00   -0.01    0.00    0.00    0.00    2.11     1.6     1.3    1.05    1.05    0.84    0.84    0.53    0.53    0.86    0.68    0.52    0.35    0.35    0.26    0.26    0.18    0.18    2.97    2.27    1.80    1.40    1.40    1.10    1.10    0.70    0.70
   15 078     2     0     0    31.3    24.2     7.1     0.0    0.11    2.16    0.00    0.12    0.00   -0.02    0.00    0.00    0.00    2.23     1.7     1.3    1.09    1.09    0.87    0.87    0.55    0.55    0.74    0.58    0.46    0.30    0.31    0.23    0.23    0.16    0.16    2.97    2.24    1.79    1.40    1.40    1.10    1.10    0.71    0.71
   15 079     3     0     0    31.3    25.0     6.3     0.0    0.15    2.98    0.00    0.16    0.00   -0.01    0.00    0.00    0.00    2.34     1.7     1.4    1.12    1.12    0.90    0.90    0.57    0.57    0.65    0.50    0.41    0.27    0.28    0.20    0.21    0.14    0.14    2.99    2.21    1.79    1.39    1.40    1.10    1.10    0.71    0.71
   15 080     4     0     0    31.3    25.7     5.7     0.0    0.19    3.65    0.00    0.18    0.00    0.01    0.00    0.00    0.00    2.35     1.8     1.4    1.15    1.15    0.92    0.92    0.58    0.58    0.58    0.44    0.37    0.24    0.25    0.18    0.19    0.12    0.13    2.93    2.23    1.78    1.39    1.40    1.10    1.11    0.71    0.71
   15 081     5     0     0    31.4    26.2     5.1     0.0    0.22    4.21    0.00    0.20    0.00    0.02    0.00    0.00    0.00    2.39     1.8     1.4    1.17    1.17    0.94    0.94    0.60    0.60    0.53    0.40    0.33    0.22    0.22    0.16    0.17    0.11    0.12    2.92    2.23    1.78    1.39    1.40    1.10    1.11    0.71    0.71
   15 082     6     0     0    31.4    26.7     4.7     0.0    0.23    4.68    0.00    0.20    0.00    0.03    0.00    0.00    0.00    2.46     1.9     1.5    1.19    1.19    0.95    0.95    0.61    0.61    0.49    0.36    0.31    0.20    0.20    0.15    0.15    0.10    0.10    2.94    2.22    1.78    1.39    1.40    1.10    1.11    0.71    0.72
   15 083     7     0     0    31.4    27.1     4.3     0.0    0.24    5.07    0.00    0.20    0.00    0.03    0.00    0.00    0.00    2.52     1.9     1.5    1.21    1.21    0.96    0.97    0.62    0.62    0.45    0.34    0.28    0.18    0.19    0.14    0.14    0.09    0.09    2.97    2.20    1.78    1.39    1.40    1.10    1.11    0.71    0.72
   15 084     8     0     0    31.4    27.4     3.9     0.0    0.24    5.44    0.00    0.20    0.00    0.04    0.01    0.00    0.00    2.58     1.9     1.5    1.22    1.22    0.98    0.98    0.63    0.63    0.42    0.31    0.26    0.17    0.17    0.12    0.13    0.08    0.09    3.00    2.19    1.78    1.39    1.40    1.10    1.11    0.71    0.72
   15 085     9     0     0    31.4    27.8     3.6     0.0    0.25    5.79    0.00    0.21    0.00    0.05    0.01    0.00    0.00    2.63     1.9     1.5    1.24    1.24    0.99    0.99    0.64    0.64    0.39    0.29    0.24    0.15    0.16    0.11    0.12    0.08    0.08    3.02    2.18    1.77    1.39    1.40    1.10    1.11    0.71    0.72
   15 086    10     0     0    31.4    28.1     3.3     0.0    0.27    6.11    0.00    0.21    0.00    0.06    0.01    0.00    0.00    2.69     1.9     1.6    1.25    1.25    1.00    1.00    0.64    0.65    0.36    0.26    0.22    0.14    0.14    0.10    0.11    0.07    0.07    3.05    2.17    1.77    1.39    1.40    1.10    1.11    0.71    0.72
   15 087    11     0     0    31.4    28.4     3.0     0.0    0.29    6.42    0.00    0.22    0.00    0.07    0.02    0.00    0.00    2.74     1.9     1.6    1.26    1.27    1.01    1.01    0.65    0.65    0.33    0.24    0.20    0.13    0.13    0.09    0.10    0.06    0.07    3.07    2.15    1.77    1.39    1.40    1.10    1.11    0.71    0.72
   15 088    12     0     0    31.4    28.7     2.7     0.0    0.31    6.71    0.00    0.23    0.00    0.09    0.03    0.00    0.00    2.79     1.9     1.6    1.27    1.28    1.02    1.02    0.66    0.66    0.30    0.21    0.18    0.12    0.12    0.08    0.09    0.06    0.06    3.08    2.13    1.77    1.39    1.40    1.10    1.11    0.71    0.72
   15 089    13     0     0    31.4    28.9     2.4     0.0    0.35    6.99    0.00    0.24    0.00    0.10    0.04    0.00    0.00    2.26     2.2     1.6    1.28    1.29    1.03    1.03    0.66    0.67    0.27    0.18    0.16    0.10    0.11    0.08    0.08    0.05    0.06    2.52    2.34    1.80    1.39    1.40    1.10    1.11    0.71    0.72
   15 090    14     0     0    31.4    29.2     2.2     0.0    0.38    7.22    0.00    0.26    0.00    0.12    0.06    0.00    0.00    1.95     2.2     1.7    1.31    1.31    1.03    1.04    0.67    0.67    0.24    0.16    0.15    0.09    0.10    0.07    0.07    0.05    0.05    2.19    2.37    1.85    1.41    1.41    1.10    1.11    0.72    0.73
   15 091    15     0     0    31.4    29.3     2.0     0.0    0.41    7.44    0.00    0.27    0.00    0.14    0.10    0.00    0.00    1.97     2.1     1.7    1.34    1.32    1.04    1.04    0.67    0.68    0.22    0.14    0.14    0.09    0.09    0.06    0.07    0.04    0.05    2.19    2.29    1.87    1.43    1.41    1.11    1.10    0.72    0.73
   15 092    16     0     0    31.3    29.5     1.9     0.0    0.43    7.62    0.00    0.28    0.00    0.15    0.16    0.00    0.00    1.78     2.1     1.8    1.38    1.33    1.06    1.04    0.68    0.68    0.20    0.12    0.13    0.08    0.08    0.06    0.06    0.04    0.04    1.98    2.21    1.91    1.46    1.41    1.12    1.10    0.72    0.73
   15 093    17     0     0    31.2    29.5     1.7     0.0    0.45    7.78    0.00    0.29    0.00    0.17    0.22    0.09    0.00    1.75     1.9     1.8    1.40    1.33    1.08    1.05    0.69    0.69    0.19    0.11    0.12    0.07    0.08    0.05    0.06    0.04    0.04    1.94    2.05    1.87    1.47    1.41    1.13    1.11    0.73    0.73
   15 094    18     0     0    31.1    29.5     1.6     0.0    0.46    7.91    0.00    0.29    0.00    0.17    0.28    0.09    0.00    1.70     1.9     1.8    1.42    1.33    1.08    1.05    0.69    0.69    0.18    0.10    0.11    0.07    0.07    0.05    0.05    0.03    0.04    1.88    2.01    1.88    1.49    1.41    1.13    1.10    0.73    0.73
   15 095    19     0     0    31.0    29.5     1.5     0.0    0.46    8.03    0.00    0.29    0.00    0.17    0.35    0.16    0.00    1.65     1.8     1.7    1.43    1.34    1.09    1.06    0.70    0.70    0.17    0.10    0.10    0.06    0.07    0.05    0.05    0.03    0.03    1.82    1.89    1.85    1.49    1.41    1.14    1.10    0.73    0.73
   15 096    20     0     0    30.9    29.6     1.4     0.0    0.46    8.14    0.00    0.29    0.00    0.17    0.43    0.16    0.00    1.77     1.8     1.7    1.44    1.33    1.09    1.06    0.70    0.70    0.16    0.09    0.10    0.06    0.06    0.04    0.04    0.03    0.03    1.93    1.85    1.84    1.50    1.40    1.14    1.10    0.73    0.73
   15 097    21     0     0    30.9    29.6     1.3     0.0    0.46    8.24    0.00    0.29    0.00    0.17    0.48    0.16    0.00    1.96     1.7     1.7    1.43    1.33    1.09    1.05    0.71    0.70    0.15    0.08    0.09    0.06    0.06    0.04    0.04    0.03    0.03    2.11    1.81    1.82    1.49    1.39    1.13    1.09    0.73    0.73
   15 098    22    80     1   110.6    31.2    79.4     0.0    0.46    8.34    0.00    0.29    0.13    0.17    0.58    0.16    0.00    4.68     1.7     1.7    1.42    1.33    1.09    1.05    0.71    0.70  121.45    0.08    0.08    0.05    0.05    0.04    0.04    0.02    0.03  126.13    1.75    1.79    1.48    1.38    1.13    1.09    0.73    0.73
   15 099    23    80     1   110.2    36.2    74.0     0.0    0.46   13.40    0.00    0.29    0.20    0.17    0.96    0.16    0.00   12.31     1.6     1.7    1.43    1.33    1.09    1.05    0.71    0.70  113.16    0.07    0.08    0.05    0.05    0.03    0.03    0.02    0.02  125.48    1.72    1.79    1.48    1.38    1.13    1.09    0.73    0.73
   15 100    24    80     1   109.5    41.2    68.3     0.0    0.46   18.67    0.00    0.29    0.26    0.18    1.49    0.16    0.00   20.10     1.6     1.7    1.43    1.33    1.10    1.06    0.71    0.71  104.51    0.07    0.07    0.05    0.05    0.03    0.03    0.02    0.02  124.61    1.68    1.79    1.48    1.38    1.13    1.09    0.73    0.73
   15 101    25    80     1   109.0    46.6    62.4     0.0    0.49   24.32    0.00    0.29    0.32    0.19    1.97    0.16    0.00   28.45     1.6     1.7    1.43    1.34    1.10    1.06    0.71    0.71   95.38    0.06    0.07    0.04    0.04    0.03    0.03    0.02    0.02  123.83    1.63    1.79    1.48    1.38    1.13    1.09    0.73    0.73
   15 102    26    80     1   108.6    52.5    56.1     0.0    0.53   30.39    0.00    0.31    0.37    0.23    2.34    0.16    0.00   37.50     1.5     1.7    1.44    1.34    1.10    1.06    0.71    0.71   85.73    0.04    0.06    0.04    0.04    0.03    0.03    0.02    0.02  123.22    1.58    1.78    1.48    1.38    1.13    1.09    0.73    0.73
   15 103    27    80     1   108.3    58.6    49.7     0.0    0.61   36.63    0.00    0.32    0.41    0.28    2.57    0.16    0.00   46.90     1.5     1.7    1.44    1.35    1.11    1.07    0.72    0.71   75.94    0.03    0.05    0.03    0.04    0.02    0.03    0.02    0.02  122.84    1.53    1.78    1.48    1.38    1.13    1.09    0.73    0.74
   15 104    28    80     1   108.2    64.0    44.2     0.0    0.70   42.16    0.00    0.34    0.45    0.35    2.71    0.16    0.00   55.26     1.5     1.7    1.45    1.35    1.11    1.07    0.72    0.72   67.35    0.01    0.05    0.03    0.03    0.02    0.03    0.02    0.02  122.61    1.48    1.78    1.48    1.39    1.13    1.10    0.74    0.74
   15 105    29    80     1   108.1    68.6    39.5     0.0    0.80   46.84    0.00    0.35    0.49    0.44    2.80    0.16    0.00   62.34     1.4     1.7    1.45    1.35    1.11    1.07    0.72    0.72   60.13    0.00    0.04    0.03    0.03    0.02    0.03    0.02    0.02  122.47    1.44    1.77    1.48    1.39    1.14    1.10    0.74    0.74
   15 106    30    80     1   108.1    72.6    35.5     0.0    0.91   50.91    0.00    0.36    0.53    0.55    2.85    0.16    0.00   68.51     1.4     1.7    1.45    1.36    1.12    1.08    0.72    0.72   53.87    0.00    0.04    0.03    0.03    0.02    0.03    0.02    0.03  122.39    1.39    1.77    1.48    1.39    1.14    1.10    0.75    0.75
   15 107    31    80     1   108.1    76.3    31.9     0.0    1.04   54.60    0.00    0.37    0.56    0.67    2.89    0.16    0.00   23.98    24.7     2.4    1.67    1.39    1.13    1.08    0.73    0.73   48.24    0.00    0.04    0.03    0.03    0.02    0.03    0.02    0.03   72.21   24.67    2.39    1.70    1.42    1.15    1.11    0.75    0.75
   15 108    32    80     1   107.9    78.5    29.3     0.0    1.18   57.23    0.00    0.41    0.58    0.77    3.18    0.25    0.00   29.16    20.9     3.9    1.86    1.43    1.15    1.09    0.75    0.74   44.29    0.00    0.04    0.03    0.03    0.03    0.03    0.03    0.03   73.46   20.90    3.89    1.89    1.47    1.17    1.12    0.77    0.76
   15 109    33    80     1   107.7    81.7    26.0     0.0    1.30   60.63    0.00    0.44    0.59    0.86    3.38    0.27    0.00   35.88    19.2     4.3    1.94    1.45    1.16    1.10    0.75    0.74   39.01    0.00    0.04    0.03    0.03    0.03    0.03    0.03    0.03   74.89   19.20    4.31    1.97    1.48    1.18    1.13    0.78    0.77
   15 110    34    80     1   107.4    84.5    22.9     0.0    1.40   63.63    0.00    0.46    0.60    0.94    3.69    0.27    0.00   43.50    17.8     4.1    1.92    1.44    1.16    1.09    0.75    0.74   34.28    0.00    0.04    0.03    0.03    0.03    0.03    0.03    0.03   77.77   17.81    4.18    1.95    1.48    1.18    1.12    0.78    0.77
   15 111    35    80     1   107.1    86.7    20.4     0.0    1.49   66.02    0.00    0.47    0.61    1.02    4.10    0.27    0.00   50.58    16.2     4.0    1.89    1.43    1.15    1.09    0.75    0.74   30.43    0.00    0.04    0.03    0.03    0.03    0.03    0.03    0.03   81.01   16.24    4.04    1.92    1.46    1.18    1.12    0.78    0.77
   15 112    36    80     1   106.6    88.2    18.3     0.0    1.56   67.99    0.00    0.48    0.62    1.08    4.66    0.27    0.00   53.40    16.0     4.0    1.89    1.43    1.15    1.09    0.76    0.75   27.21    0.00    0.04    0.03    0.03    0.03    0.03    0.03    0.03   80.61   16.02    4.03    1.92    1.47    1.18    1.12    0.78    0.78
   15 113    37    80     1   106.0    89.6    16.4     0.0    1.63   69.76    0.00    0.48    0.62    1.14    5.26    0.27    0.00   55.98    15.7     4.0    1.89    1.44    1.16    1.10    0.76    0.75   24.32    0.00    0.04    0.03    0.03    0.02    0.03    0.03    0.03   80.30   15.73    4.01    1.92    1.47    1.18    1.12    0.78    0.78
   15 114    38    80     1   105.8    90.9    14.8     0.0    1.70   71.38    0.00    0.48    0.63    1.21    5.58    0.27    0.00   58.50    15.5     4.0    1.89    1.44    1.16    1.10    0.76    0.75   21.84    0.00    0.04    0.03    0.03    0.02    0.03    0.02    0.03   80.34   15.48    4.00    1.92    1.47    1.18    1.13    0.79    0.78
   15 115    39    80     1   105.3    91.9    13.5     0.0    1.78   72.78    0.00    0.49    0.63    1.30    6.07    0.27    0.00   60.70    15.1     3.9    1.90    1.44    1.16    1.10    0.77    0.76   19.71    0.00    0.04    0.03    0.03    0.02    0.03    0.02    0.03   80.41   15.10    3.98    1.92    1.48    1.19    1.13    0.79    0.78
   15 116    40    80     1   104.8    92.7    12.1     0.0    1.88   74.24    0.00    0.49    0.63    1.40    6.74    0.27    0.00   63.01    14.6     3.9    1.90    1.45    1.17    1.11    0.77    0.76   17.53    0.00    0.04    0.03    0.03    0.02    0.03    0.02    0.03   80.55   14.58    3.95    1.93    1.48    1.19    1.13    0.79    0.79
   15 117    41    80     1   104.0    93.4    10.7     0.0    2.00   75.63    0.00    0.49    0.64    1.52    7.56    0.27    0.00   58.29    17.4     3.9    1.90    1.45    1.17    1.11    0.77    0.76   15.33    0.00    0.04    0.03    0.03    0.03    0.03    0.03    0.03   73.61   17.43    3.91    1.93    1.48    1.19    1.14    0.80    0.79
   15 118    42    80     1   103.3    94.0     9.3     0.0    2.14   76.93    0.00    0.49    0.64    1.65    8.42    0.27    0.00   48.55    22.7     3.8    1.90    1.45    1.17    1.11    0.77    0.77   13.19    0.00    0.04    0.03    0.04    0.03    0.03    0.03    0.03   61.74   22.68    3.88    1.93    1.49    1.20    1.14    0.80    0.80
   15 119    43    80     1   103.0    94.5     8.4     0.0    2.29   77.78    0.00    0.49    0.65    1.80    8.90    0.27    0.00   48.48    23.2     3.8    1.88    1.45    1.17    1.11    0.78    0.77   11.77    0.01    0.04    0.03    0.04    0.03    0.03    0.03    0.03   60.26   23.18    3.86    1.92    1.49    1.20    1.14    0.80    0.80
   15 120    44    80     1   102.7    95.3     7.4     0.0    2.43   78.82    0.00    0.49    0.66    1.95    9.32    0.27    0.00   51.16    22.6     3.7    1.86    1.44    1.17    1.11    0.78    0.77   10.14    0.01    0.05    0.04    0.04    0.03    0.03    0.03    0.03   61.29   22.61    3.75    1.90    1.48    1.20    1.14    0.81    0.80
   15 121    45    80     1   102.1    95.6     6.5     0.0    2.58   79.71    0.00    0.49    0.67    2.09    9.99    0.27    0.00   21.72    22.5    11.5    3.50    1.62    1.19    1.11    0.78    0.77    8.66    0.01    0.05    0.04    0.04    0.03    0.03    0.03    0.03   30.38   22.51   11.55    3.54    1.66    1.22    1.14    0.81    0.80
   15 122    46    80     1   101.8    95.8     6.1     0.0    2.70   80.15    0.00    0.49    0.68    2.22   10.43    0.27    0.00   20.40    20.4    11.9    4.45    1.90    1.24    1.13    0.78    0.78    7.95    0.02    0.05    0.04    0.04    0.03    0.03    0.03    0.03   28.35   20.41   11.99    4.49    1.94    1.27    1.16    0.81    0.81
   15 123    47    80     1   101.3    95.8     5.5     0.0    2.81   80.65    0.00    0.49    0.69    2.32   11.08    0.27    0.00   14.82    19.1    12.9    5.47    2.29    1.32    1.16    0.79    0.78    7.09    0.02    0.05    0.04    0.04    0.03    0.03    0.03    0.03   21.91   19.12   12.97    5.51    2.33    1.35    1.19    0.82    0.81
   15 124    48    80     1   100.2    95.1     5.1     0.0    2.94   81.04    0.00    0.49    0.70    2.45   11.85    0.69    0.00   15.42    16.6    12.3    6.09    2.84    1.51    1.21    0.83    0.80    6.35    0.03    0.05    0.04    0.04    0.03    0.03    0.03    0.03   21.77   16.64   12.32    6.13    2.89    1.54    1.24    0.86    0.83
   15 125    49    80     1    99.4    95.0     4.4     0.0    3.13   81.64    0.00    0.49    0.71    2.64   12.84    0.69    0.00   15.84    15.7    12.1    6.30    3.00    1.56    1.22    0.84    0.80    5.27    0.03    0.06    0.05    0.05    0.04    0.04    0.03    0.03   21.11   15.73   12.19    6.35    3.04    1.60    1.26    0.87    0.83
