*N2O emissions output file

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  SEP 11, 2025 14:40:05

*RUN   1        : DRYLAND  - 0 KG N/HA      CSCER048 KSAS8101    1
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : KSAS8101 WH N RESPONSE,KANSAS STATE  3FE(N)*2IR  (DSSAT3)
 DATA PATH      :
 TREATMENT  1   : DRYLAND  - 0 KG N/HA      CSCER048
  
!              |------------------------------ Cumulative -----------------------------|------------------------------ Daily ----------------------------------|
!               N2Oemit  N2emit  NOemit   Denit  Nitrif   N2O-denit+nit      N2      NO N2Oemit  N2emit  NOemit   Denit  Nitrif   N2O-denit+nit      N2      NO   Denitrification (g[N]/ha) by soil depth (cm):                           Nitrification (g[N]/ha) by soil depth (cm):                             N2O flux (g[N]/ha) by soil depth (cm):                                  N2 flux (g[N]/ha) by soil depth (cm):                                   NO flux (g[N]/ha) by soil depth (cm):
!                 kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha   kg/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha    g/ha     0-5    5-15   15-30   30-45   45-60   60-90  90-120 120-150 150-180     0-5    5-15   15-30   30-45   45-60   60-90  90-120 120-150 150-180     0-5    5-15   15-30   30-45   45-60   60-90  90-120 120-150 150-180     0-5    5-15   15-30   30-45   45-60   60-90  90-120 120-150 150-180     0-5    5-15   15-30   30-45   45-60   60-90  90-120 120-150 150-180
@YEAR DOY   DAS   N2OEC    N2EC    NOEC    NDNC    NITC   N2ODC   N2ONC   N2FLC   NOFLC  N2OGED   N2GED   NOGED    NDND   NITRD   N2ODD   N2OND   N2FLD   NOFLD   NDN1D   NDN2D   NDN3D   NDN4D   NDN5D   NDN6D   NDN7D   NDN8D   NDN9D   NIT1D   NIT2D   NIT3D   NIT4D   NIT5D   NIT6D   NIT7D   NIT8D   NIT9D   N2O1D   N2O2D   N2O3D   N2O4D   N2O5D   N2O6D   N2O7D   N2O8D   N2O9D   N2F1D   N2F2D   N2F3D   N2F4D   N2F5D   N2F6D   N2F7D   N2F8D   N2F9D   NOF1D   NOF2D   NOF3D   NOF4D   NOF5D   NOF6D   NOF7D   NOF8D   NOF9D   
 1981 320    42    0.22    0.15    1.18    1.07   114.8   0.380   0.115   0.688   2.233    20.8    29.9    58.4    37.3     374   10.06    0.37   27.20   76.43     0.0     0.0     0.0     7.4     8.2     4.9     3.7     7.5     5.6     61.    238.      6.      2.      2.     14.     20.     14.     19.     0.1     0.2     0.0     2.6     2.7     1.0     0.8     1.7     1.3     0.0     0.0     0.0     4.8     5.5     3.8     2.9     5.8     4.3     0.4     1.6     0.0    18.7    19.4     8.0     5.9    12.6     9.8
 1981 321    43    0.24    0.18    1.24    1.11   115.2   0.390   0.116   0.716   2.311    21.1    31.5    60.3    38.6     417   10.34    0.42   28.23   78.88     0.0     0.0     0.0     6.9     8.9     5.2     3.9     7.8     5.9     61.    265.     10.      3.      2.     18.     23.     15.     20.     0.1     0.3     0.0     2.4     2.9     1.1     0.8     1.8     1.4     0.0     0.0     0.0     4.5     6.0     4.1     3.1     6.1     4.5     0.4     1.7     0.1    17.4    20.9     8.6     6.3    13.3    10.2
 1981 322    44    0.26    0.22    1.30    1.14   115.6   0.400   0.116   0.744   2.387    21.0    32.5    61.7    37.4     418    9.92    0.42   27.52   75.87     0.0     0.0     0.0     5.4     9.0     5.3     4.0     7.9     5.9     54.    262.     14.      4.      4.     21.     25.     16.     20.     0.1     0.3     0.0     1.9     2.9     1.1     0.9     1.8     1.4     0.0     0.0     0.0     3.5     6.0     4.1     3.2     6.1     4.5     0.4     1.7     0.1    13.8    21.1     8.7     6.4    13.4    10.3
 1981 323    45    0.28    0.25    1.37    1.18   116.1   0.410   0.116   0.771   2.460    20.7    33.0    62.8    36.5     434    9.53    0.43   26.99   73.20     0.0     0.0     0.0     3.8     9.2     5.4     4.1     8.1     6.0     50.    269.     18.      6.      5.     24.     27.     16.     20.     0.0     0.3     0.0     1.3     3.0     1.2     0.9     1.8     1.4     0.0     0.0     0.0     2.5     6.2     4.2     3.2     6.3     4.6     0.4     1.8     0.1     9.6    21.7     8.9     6.5    13.6    10.5
 1981 324    46    0.30    0.28    1.43    1.21   116.5   0.418   0.117   0.795   2.525    19.8    32.8    62.9    32.8     385    8.38    0.38   24.42   64.52     0.0     0.0     0.0     1.7     8.6     5.1     3.9     7.7     5.8     42.    229.     19.      7.      5.     23.     26.     15.     19.     0.0     0.2     0.0     0.6     2.8     1.1     0.8     1.7     1.4     0.0     0.0     0.0     1.1     5.8     4.0     3.1     6.0     4.4     0.3     1.5     0.1     4.4    20.4     8.5     6.2    13.0    10.1
 1981 325    47    0.32    0.32    1.49    1.24   116.8   0.425   0.117   0.817   2.580    19.1    32.7    63.6    28.5     313    7.13    0.31   21.41   54.85     0.0     0.0     0.0     0.0     7.7     4.6     3.6     7.2     5.4     29.    176.     16.     13.      5.     20.     23.     14.     17.     0.0     0.2     0.0     0.0     2.5     1.0     0.8     1.6     1.3     0.0     0.0     0.0     0.0     5.2     3.6     2.8     5.6     4.2     0.2     1.2     0.1     0.1    18.3     7.7     5.7    12.1     9.5
 1981 326    48    0.34    0.35    1.56    1.27   117.0   0.432   0.117   0.836   2.630    18.3    32.4    63.9    26.1     244    6.49    0.24   19.56   49.67     0.0     0.0     0.0     0.0     6.9     4.2     3.3     6.7     5.1     20.    131.     13.     12.      4.     17.     20.     12.     15.     0.0     0.1     0.0     0.0     2.2     0.9     0.7     1.5     1.2     0.0     0.0     0.0     0.0     4.6     3.3     2.6     5.2     3.9     0.1     0.9     0.1     0.1    16.2     6.9     5.2    11.2     8.9
 1981 327    49    0.36    0.38    1.62    1.29   117.2   0.438   0.118   0.855   2.677    17.4    31.8    63.9    25.1     211    6.24    0.21   18.86   47.62     0.0     0.0     0.0     0.0     6.5     4.0     3.2     6.5     5.0     16.    110.     12.     11.      3.     16.     18.     11.     14.     0.0     0.1     0.0     0.0     2.1     0.9     0.7     1.5     1.2     0.0     0.0     0.0     0.0     4.4     3.2     2.5     5.0     3.8     0.1     0.7     0.1     0.1    15.3     6.7     5.1    10.9     8.7
 1981 328    50    0.37    0.41    1.69    1.32   117.4   0.444   0.118   0.873   2.723    16.5    31.1    63.6    24.4     187    6.06    0.19   18.38   46.16     0.0     0.0     0.0     0.0     6.2     3.9     3.1     6.4     4.9     14.     94.     10.     10.      3.     15.     17.     10.     13.     0.0     0.1     0.0     0.0     2.0     0.9     0.7     1.4     1.1     0.0     0.0     0.0     0.0     4.2     3.1     2.5     4.9     3.8     0.1     0.6     0.1     0.1    14.6     6.5     5.0    10.7     8.5
 1981 329    51    0.39    0.44    1.75    1.34   117.6   0.450   0.118   0.892   2.769    15.5    30.3    63.1    24.5     178    6.07    0.18   18.46   46.19     0.0     0.0     0.0     0.0     6.1     4.0     3.1     6.4     4.9     13.     87.     10.     10.      3.     15.     17.     10.     13.     0.0     0.1     0.0     0.0     2.0     0.9     0.7     1.5     1.2     0.0     0.0     0.0     0.0     4.1     3.1     2.5     5.0     3.8     0.1     0.6     0.1     0.1    14.3     6.6     5.0    10.8     8.6
 1981 330    52    0.40    0.47    1.81    1.37   117.8   0.456   0.118   0.911   2.818    14.6    29.5    62.5    25.9     196    6.41    0.20   19.53   48.84     0.0     0.0     0.0     0.0     6.3     4.3     3.3     6.8     5.2     14.     96.     11.     12.      3.     16.     19.     11.     14.     0.0     0.1     0.0     0.0     2.1     0.9     0.7     1.5     1.2     0.0     0.0     0.0     0.0     4.3     3.4     2.6     5.3     4.0     0.1     0.6     0.1     0.1    15.0     7.1     5.4    11.5     9.0
 1981 331    53    0.42    0.50    1.87    1.39   118.0   0.463   0.118   0.931   2.868    13.7    28.6    61.7    26.3     203    6.47    0.20   19.81   49.39     0.0     0.0     0.0     0.0     6.2     4.4     3.4     6.9     5.3     14.     98.     12.     13.      3.     17.     20.     11.     15.     0.0     0.1     0.0     0.0     2.0     1.0     0.7     1.6     1.2     0.0     0.0     0.0     0.0     4.2     3.5     2.7     5.4     4.0     0.1     0.6     0.1     0.1    14.7     7.3     5.5    11.7     9.2
 1981 332    54    0.43    0.53    1.93    1.42   118.2   0.469   0.119   0.950   2.914    12.9    27.7    60.8    24.9     182    6.09    0.18   18.77   46.43     0.0     0.0     0.0     0.0     5.6     4.2     3.3     6.7     5.1     11.     85.     11.     13.      3.     16.     19.     11.     14.     0.0     0.1     0.0     0.0     1.8     0.9     0.7     1.5     1.2     0.0     0.0     0.0     0.0     3.7     3.3     2.6     5.2     3.9     0.1     0.6     0.1     0.1    13.1     7.0     5.3    11.3     8.9
 1981 333    55    0.44    0.55    1.99    1.44   118.3   0.475   0.119   0.968   2.958    12.1    26.8    59.8    23.4     159    5.70    0.16   17.70   43.39     0.0     0.0     0.0     0.0     4.9     4.0     3.1     6.4     4.9      9.     71.     10.     12.      3.     15.     17.     10.     13.     0.0     0.1     0.0     0.0     1.6     0.9     0.7     1.5     1.2     0.0     0.0     0.0     0.0     3.3     3.1     2.5     5.0     3.8     0.1     0.5     0.1     0.1    11.5     6.6     5.1    10.8     8.6
 1981 334    56    0.45    0.58    2.05    1.46   118.5   0.480   0.119   0.985   3.002    11.4    26.0    58.9    22.6     143    5.46    0.14   17.10   44.30     0.0     0.0     0.0     0.0     4.4     3.9     3.1     6.3     4.9      8.     61.      9.     11.      2.     14.     16.      9.     13.     0.0     0.1     0.0     0.0     1.4     0.9     0.7     1.4     1.1     0.0     0.0     0.0     0.0     2.9     3.1     2.4     4.9     3.7     0.2     1.5     0.2     0.3    10.4     6.8     5.3    10.9     8.8
 1981 335    57    0.46    0.60    2.09    1.49   118.6   0.485   0.119   1.001   3.042     6.8    15.8    36.3    21.4      90    5.14    0.09   16.27   40.10     0.0     0.0     0.0     0.0     3.8     3.8     3.0     6.1     4.7      3.     19.      8.     10.      2.     12.     15.      9.     12.     0.0     0.0     0.0     0.0     1.2     0.8     0.6     1.4     1.1     0.0     0.0     0.0     0.0     2.5     3.0     2.4     4.8     3.6     0.0     0.3     0.1     0.2     9.0     6.4     5.0    10.5     8.5
 1981 336    58    0.47    0.61    2.13    1.54   118.6   0.499   0.119   1.037   3.116     7.5    18.0    41.7    49.5      68   14.06    0.07   35.47   74.56     0.0     0.0     0.0     0.0    25.0     7.0     5.6     6.1     5.8      4.     15.      2.      3.      1.     11.     13.      8.     11.     0.0     0.0     0.0     0.0     8.6     1.5     1.2     1.4     1.4     0.0     0.0     0.0     0.0    16.4     5.5     4.4     4.7     4.5     0.0     0.2     0.0     0.0    32.7    11.9     9.1    10.3    10.3
 1981 337    59    0.48    0.64    2.18    1.57   118.7   0.507   0.119   1.059   3.151     8.9    21.9    51.0    30.2      79    7.78    0.08   22.38   34.44     0.0     0.0     0.0     0.0     9.9     2.8     5.6     6.0     5.8     11.     21.      3.      4.      0.     10.     13.      8.     10.     0.0     0.0     0.0     0.0     3.3     0.6     1.2     1.3     1.4     0.0     0.0     0.0     0.0     6.6     2.2     4.4     4.7     4.5     0.1     0.3     0.0     0.1     0.0     4.8     8.9    10.1    10.2
 1981 338    60    0.49    0.66    2.23    1.59   118.8   0.513   0.119   1.078   3.195     8.8    22.0    51.6    24.4     104    5.80    0.10   18.62   44.25     0.0     0.0     0.0     0.0     3.9     2.9     5.7     6.1     5.9     11.     46.      3.      5.      0.     10.     12.      7.     10.     0.0     0.0     0.0     0.0     1.3     0.6     1.2     1.3     1.4     0.0     0.0     0.0     0.0     2.6     2.3     4.5     4.7     4.5     0.1     0.5     0.0     0.1     9.5     4.9     8.9    10.1    10.2
 1981 339    61    0.49    0.68    2.28    1.62   118.9   0.519   0.119   1.096   3.239     8.7    22.1    52.2    24.6      99    5.83    0.10   18.72   44.22     0.0     0.0     0.0     0.0     4.0     2.9     5.7     6.1     5.9     10.     42.      3.      5.      0.     10.     12.      7.     10.     0.0     0.0     0.0     0.0     1.3     0.6     1.2     1.4     1.4     0.0     0.0     0.0     0.0     2.6     2.3     4.5     4.8     4.5     0.1     0.4     0.0     0.0     9.5     4.9     8.9    10.1    10.2
 1981 340    62    0.50    0.70    2.34    1.64   119.0   0.526   0.119   1.118   3.296     8.5    22.0    52.0    29.8      90    7.63    0.09   22.13   56.88     0.0     0.0     0.0     5.6     3.9     2.8     5.6     6.0     5.8      8.     37.      3.      5.      0.     10.     11.      7.      9.     0.0     0.0     0.0     1.9     1.3     0.6     1.2     1.3     1.3     0.0     0.0     0.0     3.7     2.6     2.2     4.4     4.7     4.5     0.1     0.3     0.0    13.6     9.3     4.8     8.8    10.0    10.1
 1981 341    63    0.51    0.72    2.39    1.68   119.1   0.534   0.120   1.141   3.355     8.3    22.0    52.0    30.5      94    7.81    0.09   22.72   58.24     0.0     0.0     0.0     5.6     4.0     3.0     5.8     6.2     6.0      9.     37.      6.      4.      0.     10.     11.      7.     10.     0.0     0.0     0.0     1.9     1.3     0.7     1.2     1.4     1.4     0.0     0.0     0.0     3.7     2.7     2.3     4.6     4.8     4.6     0.1     0.2     0.0    13.6     9.7     5.0     9.1    10.3    10.3
 1981 342    64    0.52    0.75    2.44    1.71   119.2   0.542   0.120   1.164   3.414     8.4    22.4    52.9    31.4      98    8.00    0.10   23.39   59.67     0.0     0.0     0.0     5.3     4.2     3.1     6.1     6.5     6.2      9.     38.      7.      4.      0.     11.     11.      8.     10.     0.0     0.0     0.0     1.8     1.4     0.7     1.3     1.4     1.4     0.0     0.0     0.0     3.5     2.8     2.4     4.8     5.0     4.8     0.1     0.2     0.0    13.1    10.2     5.3     9.5    10.7    10.7
 1981 343    65    0.53    0.77    2.50    1.74   119.3   0.550   0.120   1.187   3.472     8.3    22.5    53.4    30.5      99    7.70    0.10   22.77   57.57     0.0     0.0     0.0     4.6     4.2     3.1     6.0     6.4     6.2      9.     39.      7.      3.      0.     12.     11.      8.     10.     0.0     0.0     0.0     1.6     1.4     0.7     1.3     1.4     1.4     0.0     0.0     0.0     3.1     2.8     2.4     4.8     5.0     4.7     0.1     0.3     0.0    11.3    10.0     5.2     9.4    10.6    10.6
 1981 344    66    0.54    0.79    2.55    1.77   119.4   0.557   0.120   1.209   3.527     8.3    22.7    53.9    29.3      97    7.32    0.10   21.95   54.78     0.0     0.0     0.0     3.7     4.1     3.1     6.0     6.4     6.1      8.     38.      7.      3.      1.     12.     11.      8.     10.     0.0     0.0     0.0     1.3     1.4     0.7     1.3     1.4     1.4     0.0     0.0     0.0     2.4     2.7     2.4     4.7     5.0     4.7     0.1     0.2     0.0     9.1     9.8     5.2     9.3    10.5    10.5
 1981 345    67    0.54    0.81    2.60    1.79   119.5   0.564   0.120   1.230   3.578     8.1    22.2    52.8    27.8      91    6.86    0.09   20.90   51.43     0.0     0.0     0.0     2.8     4.0     3.0     5.8     6.2     6.0      7.     35.      6.      3.      1.     11.     11.      8.     10.     0.0     0.0     0.0     0.9     1.3     0.7     1.2     1.4     1.4     0.0     0.0     0.0     1.8     2.6     2.3     4.6     4.9     4.6     0.0     0.2     0.0     6.8     9.5     5.0     9.1    10.3    10.3
 1981 346    68    0.55    0.84    2.65    1.82   119.6   0.570   0.120   1.250   3.625     7.9    21.9    52.2    25.9      81    6.31    0.08   19.57   47.32     0.0     0.0     0.0     1.7     3.8     2.9     5.6     6.1     5.8      6.     30.      6.      2.      1.     11.     10.      7.      9.     0.0     0.0     0.0     0.6     1.3     0.6     1.2     1.3     1.4     0.0     0.0     0.0     1.1     2.5     2.2     4.5     4.7     4.5     0.0     0.2     0.0     4.2     9.1     4.8     8.8    10.0    10.1
 1981 347    69    0.56    0.86    2.71    1.84   119.6   0.576   0.120   1.267   3.666     7.8    21.7    51.8    23.0      68    5.46    0.07   17.59   41.02     0.0     0.0     0.0     0.0     3.5     2.7     5.4     5.8     5.6      5.     23.      4.      2.      1.      9.      9.      7.      8.     0.0     0.0     0.0     0.0     1.2     0.6     1.1     1.3     1.3     0.0     0.0     0.0     0.0     2.4     2.1     4.2     4.5     4.3     0.0     0.2     0.0     0.0     8.5     4.6     8.4     9.6     9.7
 1981 348    70    0.57    0.88    2.76    1.87   119.7   0.581   0.120   1.285   3.706     7.7    21.5    51.6    22.9      64    5.42    0.06   17.48   39.64     0.0     0.0     0.0     0.0     3.5     2.7     5.3     5.8     5.6      4.     21.      4.      3.      0.      9.      8.      6.      8.     0.0     0.0     0.0     0.0     1.2     0.6     1.1     1.3     1.3     0.0     0.0     0.0     0.0     2.3     2.1     4.2     4.5     4.3     0.0     0.1     0.0     0.0     7.4     4.5     8.3     9.5     9.6
 1981 349    71    0.58    0.90    2.81    1.89   119.8   0.587   0.120   1.302   3.738     7.6    21.4    51.3    22.6      58    5.35    0.06   17.26   31.93     0.0     0.0     0.0     0.0     3.4     2.7     5.3     5.7     5.6      4.     19.      4.      3.      0.      8.      7.      6.      8.     0.0     0.0     0.0     0.0     1.1     0.6     1.1     1.3     1.3     0.0     0.0     0.0     0.0     2.3     2.1     4.2     4.4     4.3     0.0     0.1     0.0     0.0     0.0     4.5     8.3     9.4     9.6
 1981 350    72    0.58    0.92    2.86    1.91   119.8   0.592   0.120   1.319   3.774     7.5    21.3    51.1    22.5      54    5.32    0.05   17.20   36.24     0.0     0.0     0.0     0.0     3.3     2.7     5.3     5.7     5.5      4.     18.      3.      3.      0.      8.      7.      5.      7.     0.0     0.0     0.0     0.0     1.1     0.6     1.1     1.3     1.3     0.0     0.0     0.0     0.0     2.2     2.1     4.2     4.4     4.3     0.0     0.1     0.0     0.0     4.4     4.5     8.2     9.4     9.6
 1981 351    73    0.59    0.94    2.91    1.93   119.9   0.596   0.120   1.334   3.774     7.4    21.1    50.5    18.4      46    4.05    0.05   14.39    0.00     0.0     0.0     0.0     0.0     0.0     2.5     5.0     5.5     5.4      3.     14.      3.      2.      0.      6.      6.      5.      7.     0.0     0.0     0.0     0.0     0.0     0.6     1.1     1.2     1.2     0.0     0.0     0.0     0.0     0.0     2.0     4.0     4.3     4.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 1981 352    74    0.60    0.96    2.96    1.94   119.9   0.599   0.120   1.345   3.774     7.3    20.9    50.0    14.7      38    3.23    0.04   11.46    0.00     0.0     0.0     0.0     0.0     0.0     0.0     4.6     5.1     5.0      2.     10.      2.      2.      0.      5.      5.      5.      7.     0.0     0.0     0.0     0.0     0.0     0.0     1.0     1.1     1.2     0.0     0.0     0.0     0.0     0.0     0.0     3.6     4.0     3.9     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 1981 353    75    0.60    0.98    3.01    1.95   119.9   0.601   0.120   1.352   3.774     7.1    20.7    49.2     9.3      30    2.10    0.03    7.23    0.00     0.0     0.0     0.0     0.0     0.0     0.0     0.0     4.7     4.7      1.      7.      1.      1.      0.      4.      4.      4.      6.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     1.0     1.1     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.6     3.6     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 1981 354    76    0.61    1.00    3.06    1.96   119.9   0.602   0.120   1.356   3.774     7.0    20.4    48.4     4.4      25    1.01    0.02    3.40    0.00     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     4.4      1.      6.      1.      1.      0.      3.      3.      4.      6.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     1.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.4     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0
 1981 355    77    0.62    1.02    3.10    1.96   120.0   0.603   0.120   1.359   3.782     6.8    19.9    46.9     4.3      22    0.99    0.02    3.32    7.54     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     4.3      1.      5.      1.      1.      0.      3.      3.      3.      5.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     1.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.3     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     7.4
 1981 356    78    0.62    1.04    3.15    1.97   120.0   0.604   0.120   1.362   3.789     6.2    18.5    43.1     4.4      21    1.01    0.02    3.40    7.70     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     4.4      0.      5.      1.      1.      0.      3.      3.      3.      4.     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     1.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     3.4     0.0     0.0     0.0     0.0     0.0     0.0     0.0     0.0     7.6
